MetaItr,TestItr,AverageReturnLastTest,0AverageReturn,0NumTrajs,0StdReturn,0MaxReturn,0MinReturn,stage0_task0last_goal_dist,stage0_task1last_goal_dist,stage0_task2last_goal_dist,1AverageReturn,1NumTrajs,1StdReturn,1MaxReturn,1MinReturn,stage1_task0last_goal_dist,stage1_task1last_goal_dist,stage1_task2last_goal_dist,ILLoss,Time,ItrTime
0,1,379.63335899061343,339.75591249808554,30,18.162528278584297,381.02346175265706,307.64869477334867,2.0292498091003583,2.031065187693261,2.137960630010115,379.63335899061343,30,19.856835315477532,407.1549167753677,361.0053661301137,1.943154422729394,2.075155318445328,2.0542535597563707,nan,10.468805313110352,10.448196411132812
0,0,379.63335899061343,2.0358048886232827,2.0933473501721194,1.9625558625818758,nan,nan,nan,0.18666677,46.28583812713623,35.81293320655823
1,1,491.25021210385125,454.3676025775985,30,30.50576333362142,505.1437993512167,367.9176300705234,1.3176049758255945,1.3954115906287101,1.4173603605123894,491.25021210385125,30,65.92705333596706,576.6687985078544,405.4407869778817,1.226101193733872,1.8832000303811274,0.25548488137888625,nan,55.57992124557495,9.28561806678772
1,0,491.25021210385125,1.316697690009947,1.4678665345748059,1.377178089212672,nan,nan,nan,0.16152088,90.23898434638977,34.64984941482544
2,1,456.20626953568234,425.9461770812151,30,24.114506062746152,467.9755141822372,362.93834401993433,1.570925760234601,1.6086243562247922,1.6847464015406843,456.20626953568234,30,37.928387441005796,492.0880529444989,402.5853977849277,1.295495675637722,1.7656465019301586,1.3180359010506213,nan,100.239013671875,9.996334791183472
2,0,456.20626953568234,1.7027072750176662,1.6942454310933706,1.5993961752331558,nan,nan,nan,0.15215471,134.8274486064911,34.586793422698975
3,1,507.72822876797096,453.42225762604517,30,32.42155721192625,501.06527721764184,340.9431959545456,1.2662960003755805,1.2243548632435506,1.298482003105643,507.72822876797096,30,54.379620109821495,583.153665347144,451.5236475344148,1.3817203197955186,0.43177721582022344,0.9214703695492542,nan,143.8896472454071,9.057780265808105
3,0,507.72822876797096,1.320646473001625,1.1987014865984051,1.5047449963663262,nan,nan,nan,0.14515279,178.3148546218872,34.417017698287964
4,1,540.6419113450537,441.1404011992347,30,30.08829279837589,526.230947727962,387.0056398085798,1.481332197460936,1.3247691630287708,1.4885850928094253,540.6419113450537,30,26.422583329087942,568.3049861331639,501.39704023876493,0.39662442313581836,0.47867966818533025,0.5815676887284835,nan,187.32048177719116,9.003192663192749
4,0,540.6419113450537,1.4448436916085223,1.3867341131103,1.5984297506216112,nan,nan,nan,0.13900296,221.30581736564636,33.980106353759766
5,1,520.7419531449844,448.35526540236305,30,26.35877635900212,507.245853961754,406.5972810141074,1.3543926102950254,1.4315619510284188,1.3778432273605952,520.7419531449844,30,28.49438589921433,561.9462826025217,487.44351400246836,0.9928764511422408,0.5619018859195305,1.017150629685697,nan,230.25241613388062,8.937841415405273
5,0,520.7419531449844,1.197980006837706,1.2359770006321957,1.3475786894839654,nan,nan,nan,0.1346576,264.56055331230164,34.30288481712341
6,1,547.2575905582863,452.69774898075894,30,27.501419334257854,506.3823101798738,400.0077356931805,1.3838467690641205,1.3487736783358992,1.3934810913429745,547.2575905582863,30,8.37113128493918,557.7498815444106,532.0643202414627,0.6987421377851851,0.8447839043896026,0.5279769745415499,nan,273.6106173992157,9.04544472694397
6,0,547.2575905582863,1.2848354783576803,1.3986247381824444,1.2695088731123934,nan,nan,nan,0.13070782,307.6766972541809,34.06360459327698
7,1,504.68739203407836,461.46113154001677,30,21.27353719392267,503.15418234823545,416.1098313949751,1.2880441150665842,1.2368557763144747,1.2867835281418034,504.68739203407836,30,43.02467283485755,569.4376909361932,453.96140992981634,1.1473838089414976,1.0358737287419357,0.3235879137555012,nan,316.8817808628082,9.20126724243164
7,0,504.68739203407836,1.3027723584952926,1.2521957723295356,1.3294607473759288,nan,nan,nan,0.12807798,351.0237650871277,34.13701105117798
8,1,537.0489323234993,469.3912583373068,30,23.46114340983287,519.0101931792196,427.90834789753933,1.1830173546012512,1.1260931132184082,1.2202102360224685,537.0489323234993,30,6.105557468925676,548.2390182732295,529.4614393797196,0.9809814617094558,0.5886274511588062,0.8168051954823291,nan,360.14257049560547,9.1127028465271
8,0,537.0489323234993,1.2211233755782112,1.1996588845129978,1.0529163311812453,nan,nan,nan,0.12523675,394.21549701690674,34.06941771507263
9,1,546.3585476342382,463.434077194521,30,28.922559863998046,522.115750361434,415.20400394708855,1.1077782900958686,1.2830838140220986,1.2144077357583907,546.3585476342382,30,19.413264462087373,566.5275085639391,515.2111452069713,0.5161613609798322,0.49309751943875496,1.1700072516251754,nan,403.0834197998047,8.864802598953247
9,0,546.3585476342382,1.2320414087528904,1.1997085322192516,1.2431818209977759,nan,nan,nan,0.12345769,436.98301887512207,33.89577841758728
10,1,551.5595425836932,446.7789228598184,30,27.137374602781502,501.055750792786,383.2942546033523,1.3559686318073163,1.3915070610430627,1.2559565825074894,551.5595425836932,30,9.576393993776307,576.8559581653793,542.6956603680204,0.6350131750982452,0.4245633682958571,0.5147730199888707,nan,446.40254640579224,9.41820240020752
10,0,551.5595425836932,1.3526607773406698,1.220701039447666,1.1543515772825905,nan,nan,nan,0.12162253,481.13262009620667,34.72312045097351
11,1,498.1081497541464,453.7884430881708,30,28.201552763787134,492.9816914271591,375.13347423554006,1.3287558499821341,1.3140407270085568,1.14853268804491,498.1081497541464,30,27.71142213192381,535.5498789549126,459.6822007026458,0.9282215194336272,0.8191707955517481,0.7204501421936713,nan,490.2690055370331,9.130674362182617
11,0,498.1081497541464,1.2221323830762916,1.4791117509102611,1.1653930574408065,nan,nan,nan,0.11970401,524.6437799930573,34.37299108505249
12,1,567.2986468890753,450.0735698559985,30,26.075095047686485,505.7992341792606,381.20614284974886,1.3554642388087637,1.2517884325975164,1.4582824289988887,567.2986468890753,30,10.992195564116603,595.5137728603138,554.2407885435758,0.5289468258517595,0.6306503582495797,0.46612083102661084,nan,533.7086036205292,9.060754537582397
12,0,567.2986468890753,1.394674989180423,1.2559183042552136,1.2770826130954853,nan,nan,nan,0.117831826,568.205197095871,34.49077248573303
13,1,528.6644089464305,462.6935324955561,30,31.535719433102106,527.1857665921507,392.31982777504976,1.1506280584679955,1.3237899129484405,1.3488460295211064,528.6644089464305,30,14.638887702233738,545.505759850745,503.8170844129411,0.7942640476744899,0.5727895663337129,0.7409607619997198,nan,577.4424464702606,9.232666969299316
13,0,528.6644089464305,1.3369606473865088,1.3879303330299346,1.3097857881011272,nan,nan,nan,0.116286434,611.6262786388397,34.17338538169861
14,1,552.0430118247658,441.92204769371256,30,23.743990252032855,491.3017866944982,397.4025921570596,1.48303191952813,1.4661241715164348,1.2933335816816771,552.0430118247658,30,10.539536065866061,569.7646207817867,529.731626266726,0.6312997021737353,0.7220751042147369,0.6566427837434062,nan,620.7380125522614,9.109076499938965
14,0,552.0430118247658,1.416767193626506,1.4507877901918094,1.2895311900400868,nan,nan,nan,0.11495301,655.2693200111389,34.52498769760132
15,1,538.4026199975475,453.99894484688616,30,19.451845970151382,497.60626615041065,396.11674042751474,1.3013775732080493,1.2297793141284132,1.421166994980832,538.4026199975475,30,23.166629757177947,579.4328211255314,472.4307431502099,0.6930533978464706,0.43550712889947213,0.8060661413765526,nan,664.4433445930481,9.169832706451416
15,0,538.4026199975475,1.2933102654646853,1.3094157431605762,1.3379922363882624,nan,nan,nan,0.114216655,698.6459085941315,34.19163703918457
16,1,528.4895182140982,446.08906505205243,30,30.72013070319758,509.27702069271044,395.468201184235,1.5543141749700078,1.3267885116777338,1.3118254595013548,528.4895182140982,30,14.41333863591031,542.7306464107575,506.9457036351545,0.876925827094075,0.664167134252631,1.0544972685642167,nan,707.6563494205475,9.004301071166992
16,0,528.4895182140982,1.4554994076017695,1.3003555104674838,1.455203456745671,nan,nan,nan,0.11222723,741.6935119628906,34.03215932846069
17,1,545.684343246415,444.0597594841637,30,29.43631891431856,503.39621592587247,394.3643138564092,1.4035895613428349,1.3885303762311234,1.384901207743038,545.684343246415,30,22.203966938061875,589.1451311201548,518.6505471452069,0.7609071806731398,0.4655726016208147,0.7720241245355213,nan,750.9517216682434,9.254451274871826
17,0,545.684343246415,1.5592604337870912,1.3430570025642652,1.4435520209869588,nan,nan,nan,0.11124825,784.6100957393646,33.654632806777954
18,1,544.5574711469208,431.3597209382167,30,24.177543516908777,476.8498441447279,373.88845089682104,1.4524610191061555,1.4434227432721305,1.5901912972162164,544.5574711469208,30,17.962667716425862,570.5262134974922,507.2430504981136,0.4892191170056229,0.6713471590139246,0.5856275280684755,nan,793.6050345897675,8.993036031723022
18,0,544.5574711469208,1.559448350652041,1.4453146319156018,1.5535932259056093,nan,nan,nan,0.10952159,827.6111931800842,33.994961738586426
19,1,570.7129817733646,445.34415116874635,30,25.704946202048593,502.11914637960115,394.65945405422787,1.4399758040199584,1.5170295968118508,1.4901335909183318,570.7129817733646,30,5.2219250939298965,581.1270890342286,564.7737098640799,0.673720310229941,0.9954859411820338,0.19372016773645123,nan,836.7926218509674,9.178444623947144
19,0,570.7129817733646,1.5461750030977732,1.2673549163533622,1.4822941159806367,nan,nan,nan,0.10816711,870.8204646110535,34.02194619178772
